"default","arm","refinance","lien2","term30","underwater","ltv","rate","amount","fico"
1,0,1,0,1,1,80,8.35000038146973,14,576
0,0,1,0,1,1,79.75,2,17.7840003967285,598
0,0,1,0,1,1,77.3000030517578,7.28999996185303,26.6700000762939,648
0,0,1,0,1,1,56.2700004577637,7.34999990463257,15.3625001907349,627
1,0,0,0,1,1,80,7.15000009536743,21.9200000762939,650
0,0,0,1,1,0,20,2,5.30000019073486,708
1,0,0,0,0,1,78,8.375,31.2000007629395,606
1,0,1,0,1,1,80,11.625,14.8000001907349,542
1,0,1,0,1,1,95,5.125,29.4500007629395,573
1,0,1,0,1,1,65,7.75,42.25,567
0,0,0,0,0,1,74.9700012207031,2,22.1900005340576,624
1,0,0,0,0,1,75,7.25,18.75,610
1,0,1,0,1,1,74.4199981689453,7.25,16,620
1,0,0,0,0,1,90,9.75,31.5,539
1,0,0,0,0,1,72.3499984741211,7.125,20.6200008392334,669
1,0,0,0,1,1,80,7.59000015258789,16.3999996185303,652
1,0,1,0,1,1,87.6699981689453,7.25,26.2999992370605,567
1,0,0,0,0,1,73.75,7.25,22.125,765
1,0,0,0,0,1,73.5299987792969,7.75,18.75,590
1,0,1,0,0,1,75,7.75,19.125,627
1,0,1,0,0,1,95,7.94999980926514,44.6500015258789,707
0,0,1,0,1,1,50,7.98999977111816,12.5,566
1,0,0,0,1,1,89.2600021362305,7.5,32.4000015258789,642
1,0,0,0,0,1,75,6.875,19.0499992370605,690
1,0,0,0,0,1,71.5100021362305,7.75,15.375,670
1,0,0,0,0,1,73.9400024414063,8.125,18.1149997711182,606
0,0,0,0,0,1,80,3,21.7600002288818,691
0,0,1,0,1,1,75,6.98999977111816,27,687
1,0,0,0,1,1,80,5.25,19.6000003814697,727
0,0,1,0,1,1,52,8.875,12.9479999542236,558
1,0,1,0,0,1,78.8399963378906,7.125,27.2000007629395,584
1,0,1,0,1,1,81.8199996948242,8,18,570
1,0,1,0,1,1,90,8.98999977111816,25.2000007629395,588
1,0,1,0,0,1,85,8.25,21.25,542
0,0,1,0,0,1,70,8.94999980926514,25.8999996185303,579
0,0,1,0,1,1,90,8.5,23.3999996185303,649
1,0,1,0,0,1,84.9300003051758,8.34000015258789,23.1000003814697,561
1,0,1,0,1,1,80,9.5,18.5599994659424,560
1,0,1,0,1,1,85,9.25,18.2749996185303,552
1,0,1,0,0,1,65,6.875,15.9899997711182,553
0,0,1,0,0,1,95,2,22.8950004577637,635
1,0,1,0,0,1,95,4.25,27.0750007629395,633
1,0,1,0,1,1,90,8.5,19.7099990844727,537
1,0,1,0,1,1,95,9,27.0750007629395,552
0,0,1,0,1,1,95,3.75,28.3099994659424,580
1,0,1,0,1,1,90,7.94999980926514,27,572
1,0,1,0,1,1,95,9.25,33.25,575
1,0,0,0,1,1,86.5400009155273,7.25,33.75,622
0,0,0,0,1,1,79.9700012207031,6.71999979019165,23.1100997924805,635
1,0,0,0,1,1,81.629997253418,6.5,26.7749996185303,672
1,0,0,0,1,1,80,6.69000005722046,21.6000003814697,641
1,0,0,0,1,1,79.1500015258789,5.3899998664856,37.2000007629395,653
1,0,0,0,1,1,80,7.05000019073486,18.7999992370605,631
1,0,0,0,1,1,80,6.96000003814697,49.5200004577637,634
0,0,0,0,1,1,70,3,19.6000003814697,634
1,0,1,0,1,1,90,6.09000015258789,22.8600006103516,663
1,0,0,0,1,1,77.4899978637695,6.80000019073486,19.992000579834,648
1,0,0,1,1,0,19.6200008392334,11.3999996185303,5.09999990463257,748
0,0,0,1,1,0,20,11.75,3.79999995231628,719
0,0,1,1,1,0,12.2700004577637,11,4.59999990463257,640
1,0,1,1,0,0,15.6300001144409,10.625,10,681
1,0,1,0,1,1,80,9,16.5599994659424,536
1,0,1,0,1,1,53.5699996948242,5.125,14.9997997283936,528
0,0,1,0,1,1,56.8800010681152,5.875,60.3499984741211,677
1,0,1,0,0,1,75,7.75,19.875,542
0,0,1,0,1,1,70,8,19.7399997711182,556
1,0,1,0,1,1,85,6.25,25.5,579
0,0,1,0,0,0,24.6700000762939,7.90000009536743,7.40000009536743,611
0,0,0,0,1,1,80,7,24,651
1,0,1,0,0,1,85,8.5,19.2099990844727,563
0,0,1,0,0,1,90,7.25,23.4899997711182,618
0,0,1,0,0,1,100,9,26.5,624
1,0,1,0,1,1,90,7.25,26.5499992370605,575
1,0,1,0,1,1,90,7.375,22.2299995422363,538
0,0,1,0,0,1,78.4199981689453,8.125,28.8199996948242,547
0,0,1,0,1,1,90,2,25.6499996185303,625
1,0,1,0,0,1,80,8.5,18,567
1,0,1,0,0,1,90,8.35000038146973,22.5,565
1,0,0,0,1,1,78.8099975585938,8.85000038146973,21.2800006866455,645
1,0,1,0,1,1,90,6.84999990463257,26.5499992370605,598
1,0,1,0,1,1,80,6.94999980926514,18.3999996185303,651
1,0,0,0,1,1,78.370002746582,8.60000038146973,19.2000007629395,650
1,0,1,0,0,1,79.7600021362305,6,20.1000003814697,592
0,0,1,0,1,1,95,8.375,28.9750003814697,645
1,0,0,0,0,1,79.7099990844727,7.78000020980835,21.7600002288818,672
1,0,1,0,0,1,75,7.25,18,545
1,0,1,0,1,1,75,8.44999980926514,17.25,593
1,0,1,0,0,1,95,8.19999980926514,23.75,598
1,0,0,0,1,1,73.3300018310547,7.5,26.3999996185303,614
1,0,1,0,1,1,80,7.375,25.6000003814697,653
0,0,1,0,1,1,70,2,20.2999992370605,588
1,0,1,0,0,1,82.75,7.75,23.1700000762939,560
1,0,1,0,0,1,67.1900024414063,7.125,19.1499996185303,629
0,0,1,0,1,1,93.75,2.22499990463257,22.5,593
1,0,1,0,1,1,74.6600036621094,7.25,21.6499996185303,542
1,0,0,0,1,1,79.0299987792969,3.875,19.6000003814697,632
1,0,1,0,1,1,89.7399978637695,7.125,28,651
0,0,1,0,0,1,72.5999984741211,6.625,26.5,564
1,0,0,0,0,1,84.6600036621094,8.75,21.25,598
1,0,0,0,1,1,79.9400024414063,9,38.9308013916016,624
1,0,1,0,0,1,90,6.125,22.5,602
1,0,1,0,1,1,78.5100021362305,4.75,19,629
1,0,0,0,1,1,80,8.75,21.0400009155273,601
1,0,1,0,1,1,74.120002746582,9.5,29.3500003814697,500
1,0,1,0,0,1,70,5.875,19.6000003814697,511
1,0,0,0,1,1,80,3.75,20,675
1,0,1,0,0,1,90,7.75,21.1499996185303,574
0,0,1,0,1,1,52.7299995422363,7.17500019073486,14.5,610
1,0,1,0,0,1,67.4499969482422,6,17.2000007629395,604
0,0,1,0,1,1,47.060001373291,6.75,12,588
1,0,1,0,1,1,72.620002746582,7.25,30.5,649
0,0,1,0,0,1,90,7.55000019073486,41.4000015258789,531
0,0,1,0,1,1,62.4799995422363,6.5,14.6199998855591,598
1,0,1,0,1,1,61.1300010681152,7,16.2000007629395,652
1,0,0,0,0,1,80,6.75,33.2000007629395,622
1,0,1,0,1,1,89,7.875,20.5590000152588,587
1,0,1,0,1,1,90,5,19.7999992370605,561
1,0,1,0,1,1,75,9.375,23.625,537
0,0,1,0,0,1,74.8199996948242,7.5,21.1000003814697,621
1,0,1,0,1,1,79.3399963378906,6.25,24.2000007629395,660
0,0,1,0,1,1,80,6.875,22.7999992370605,760
1,0,1,0,0,1,75,7.25,20.625,527
1,0,1,0,1,1,70,4.5,18.2000007629395,510
1,0,1,0,1,1,61.3499984741211,2,15.9499998092651,607
0,0,1,0,0,1,85,3.19300007820129,22.9500007629395,625
1,0,1,0,1,1,77.3300018310547,7.88000011444092,23.2000007629395,586
1,0,0,0,1,1,80,7.34999990463257,20,643
0,0,1,0,0,1,87.6100006103516,6.75,19.9750003814697,582
0,0,1,0,0,1,95,2,25.6499996185303,601
1,0,1,0,0,1,90,9,30.1499996185303,563
1,0,1,0,1,1,63.3300018310547,6.25,34.2000007629395,674
1,0,0,0,1,1,79.6699981689453,9.39999961853027,19.3600006103516,616
1,0,0,0,1,1,74.0999984741211,5.5,22.8969993591309,794
0,0,1,0,0,1,65,6.77500009536743,17.7450008392334,551
1,0,1,0,1,1,80,10.25,25.2000007629395,518
1,0,0,0,1,1,76.9199981689453,7.22499990463257,20,637
1,0,1,0,1,1,93.8199996948242,8,23.5499992370605,682
1,0,1,0,0,1,77.8399963378906,8.5,14.3999996185303,517
1,0,1,0,1,1,83.6399993896484,7,22.5,600
0,0,1,0,1,1,65.9000015258789,6.25,25.7000007629395,701
1,0,0,0,0,1,77.379997253418,8,23.6000003814697,691
0,0,1,0,0,1,95,6.875,27.4549999237061,665
1,0,1,0,0,1,76.3899993896484,8,21.7700004577637,609
1,0,1,0,0,1,80,10.25,20.8799991607666,530
1,0,1,0,1,1,90,9.5,20.5200004577637,672
1,0,0,0,1,1,80,8.25,14.3999996185303,730
1,0,1,0,0,1,54.3899993896484,7.375,13,590
1,0,1,0,1,1,85,7.625,16.1499996185303,514
1,0,0,0,1,1,76.75,8.80000019073486,13.4320001602173,721
0,0,0,0,1,1,79.8499984741211,9.14999961853027,21.3199996948242,602
1,0,1,0,1,1,70,9.19999980926514,19.4599990844727,557
0,0,1,0,1,1,48.939998626709,8.25,11.5,540
1,0,1,0,1,1,78.870002746582,6.5,20.2700004577637,637
1,0,1,0,0,1,74.9000015258789,5.5,19.1000003814697,569
0,0,1,0,1,1,69.7399978637695,6.875,13.6000003814697,686
1,0,0,0,0,1,76,9.85000038146973,38,550
1,0,1,0,1,1,89.9199981689453,9.25,22.4799995422363,591
0,0,1,0,1,1,84.5500030517578,7.625,15.6000003814697,617
1,0,0,0,1,1,80,6.875,28.3999996185303,747
1,0,1,0,1,1,80,8.125,20,653
1,0,1,0,0,1,70,8,20.6499996185303,574
1,0,1,0,1,1,78.5199966430664,6.98999977111816,21.2000007629395,592
1,0,1,0,1,1,90,6.875,28.3500003814697,665
1,0,1,0,0,1,83.6100006103516,8.375,23.8299999237061,529
1,0,1,0,1,1,90,4.5,22.6800003051758,564
1,0,1,0,0,1,65.5599975585938,7.125,22.2900009155273,605
1,0,1,0,0,1,80,8.125,24,607
0,0,1,0,1,1,95,2,18.5249996185303,592
0,0,1,0,1,1,83.75,4,20.1000003814697,555
0,0,1,0,1,1,80,8.75,24,528
1,0,1,0,0,1,90,9.875,27,551
1,0,1,0,1,1,70,7.82999992370605,19.25,683
1,0,1,0,0,1,85,7.75,20.9950008392334,636
0,0,1,0,1,1,84.6699981689453,2,22.1000003814697,610
1,0,1,0,1,1,80,5.875,30,599
1,0,1,0,1,1,78.370002746582,6.875,19.2000007629395,629
1,0,0,0,1,1,80,6.75,30.7588005065918,776
0,0,1,0,0,1,85,5.375,23.375,524
0,0,1,0,0,1,55,8.5,15.3999996185303,507
1,0,1,0,0,1,66.5100021362305,7.69999980926514,14.3000001907349,651
0,0,1,0,1,1,60.75,6.75,13.6999998092651,728
0,0,0,0,1,1,72.4499969482422,7.5,19.2000007629395,652
1,0,1,0,0,1,73.5500030517578,9.05000019073486,20.2250003814697,622
0,0,1,0,1,1,90,2.125,30.2399997711182,616
1,0,1,0,1,1,90,6.75,24.2999992370605,622
0,0,0,0,0,1,86.3600006103516,4,17.1000003814697,614
0,0,1,0,1,1,79.4300003051758,7.5,17.7119998931885,558
0,0,1,0,0,1,58,6.75,13.6879997253418,538
0,0,0,0,0,1,61.1100006103516,7.80000019073486,11,711
0,0,1,0,1,1,65,7.25,16.8999996185303,527
1,0,1,0,0,1,77.9800033569336,7.25,21.6000003814697,611
1,0,1,0,0,1,52.3800010681152,7.44999980926514,11,606
1,0,1,0,0,1,90,7.25,23.8500003814697,575
1,0,1,0,0,1,78.5,9.25,16.25,538
1,0,1,0,1,1,80,9.35000038146973,24,605
1,0,1,0,0,1,90,8.125,33.75,592
1,0,1,0,1,1,84.3000030517578,9,25.5,583
1,0,0,0,1,1,77.0599975585938,7.875,22.0400009155273,614
0,0,1,0,1,1,64.0999984741211,9.39999961853027,17.5,539
1,0,1,0,0,1,80,9.5,16,516
1,0,0,0,1,1,100,10.75,22.9899997711182,615
1,0,1,0,0,1,75,5,15.9750003814697,531
0,0,1,0,1,1,80,6.75,17.6000003814697,687
0,0,1,0,1,1,90,7,27.1800003051758,609
1,0,1,0,0,1,71.0500030517578,8,67.5,584
1,0,1,0,1,1,86.6699981689453,7.53999996185303,26,576
0,0,1,0,0,1,50.1800003051758,7.53900003433228,14.3000001907349,534
1,0,1,0,0,1,78.5800018310547,8.25,20.8250007629395,550
1,0,1,0,1,1,79.7900009155273,7.25,16.1499996185303,599
0,0,1,0,1,1,85,7,21.5900001525879,668
0,0,1,0,1,1,90,7.75,22.0499992370605,626
1,0,1,0,0,1,93.1500015258789,3.75,27.2000007629395,581
1,0,1,0,1,1,90,9.5,28.3500003814697,663
0,0,1,0,1,1,73.6500015258789,7.19999980926514,23.2000007629395,611
1,0,1,0,0,1,56.2900009155273,8.75,9.85000038146973,531
1,0,1,0,1,1,70,8.14999961853027,22.3999996185303,598
0,0,1,0,1,1,85,8.97999954223633,22.1000003814697,594
1,0,1,0,0,1,66.5599975585938,7.75,21.2999992370605,530
1,0,0,0,1,1,89.9700012207031,9.625,27.8910007476807,615
0,0,1,0,1,1,70,3.5,18.8999996185303,654
1,0,1,0,0,1,61.0900001525879,7.5,14.6000003814697,537
1,0,1,0,0,1,80,7.90000009536743,22.7999992370605,624
0,0,1,0,0,1,95,6,24.9850006103516,606
0,0,1,0,0,1,80,4,20.7999992370605,605
0,0,1,0,0,0,42.5299987792969,8.75,16.7999992370605,575
0,0,1,0,0,1,55.1500015258789,8.375,22.0599994659424,689
0,0,1,0,0,1,80,3.5,18.6399993896484,615
1,0,1,0,1,1,87.4100036621094,4.25,23.6000003814697,690
0,0,1,0,0,1,75,4.25,15,552
0,0,1,0,1,1,63.4599990844727,7,11.5500001907349,606
0,0,1,0,0,0,62.75,2,16,526
0,0,1,0,0,1,90,8.30000019073486,25.1100006103516,638
0,0,1,0,1,1,80,8.75,24.7999992370605,518
0,0,1,0,0,1,58.4900016784668,8.14999961853027,15.5,542
1,0,1,0,1,1,80,9.05000019073486,21.6000003814697,603
0,0,1,0,1,1,95,4.875,22.9424991607666,601
1,0,1,0,1,1,43.8400001525879,9.875,12.3199996948242,521
1,0,1,0,1,1,90,7.98999977111816,25.9200000762939,612
1,0,1,0,0,1,80,9.19999980926514,18.7999992370605,584
0,0,1,0,0,1,88.2399978637695,7.5,15,659
1,0,1,0,1,1,58.8899993896484,7.875,10.6000003814697,602
0,0,1,0,1,1,84.4800033569336,6.75,28.2999992370605,681
1,0,1,0,1,1,69.5299987792969,7.375,29.5499992370605,666
1,0,1,0,0,1,85,8.94999980926514,18.2749996185303,639
1,0,1,0,0,1,95,9,27.5499992370605,572
0,0,1,0,1,1,50,6.5,28,681
1,0,0,0,0,1,73.3399963378906,8.25,21.6350002288818,644
1,0,1,0,1,1,80,9,23.3600006103516,525
1,0,1,0,0,1,63.9000015258789,7.94999980926514,18.8500003814697,571
0,0,1,0,0,1,85.7099990844727,3.20000004768372,21,642
1,0,1,0,1,1,75,9,17.625,501
0,0,1,0,1,1,90,7.25,23.8500003814697,696
0,0,1,0,0,1,90,3.625,22.5,647
1,0,1,0,0,1,73.5599975585938,8.98999977111816,19.125,544
1,0,1,0,1,1,92.75,7.5,42.2000007629395,666
0,0,1,0,1,1,78.5999984741211,3.5,33.7999992370605,666
0,0,1,0,0,1,57.1399993896484,4.5,14,574
1,0,1,0,0,1,90,8.75,29.7000007629395,550
1,0,1,0,1,1,74.1800003051758,7.84999990463257,20.3999996185303,586
1,0,1,0,0,1,95,3,27.0750007629395,643
0,0,1,0,0,1,75,6.80000019073486,21.75,610
0,0,1,0,1,0,52.75,7.09999990463257,10.5500001907349,694
0,0,1,0,0,1,68.2399978637695,2,17.3999996185303,566
1,0,1,0,0,1,90,7.98999977111816,47.9700012207031,615
1,0,1,0,0,1,80,8.5,20.9599990844727,782
1,0,1,0,0,1,69.1100006103516,7.34999990463257,17,537
1,0,1,0,0,1,83.9800033569336,9.63000011444092,21.5,534
0,0,1,0,0,1,75,8,20.625,571
0,0,1,0,1,1,68.75,8.19999980926514,15.3999996185303,533
0,0,1,0,1,1,80,6.98999977111816,18,794
1,0,1,0,0,1,90.9700012207031,8,25.2000007629395,577
0,0,1,0,0,1,80,4,21.6000003814697,513
1,0,1,0,0,1,75,7.75,15.75,531
0,0,0,0,0,1,78.370002746582,4.11499977111816,19.2000007629395,624
0,0,1,0,0,1,60.3300018310547,7.8899998664856,18.1000003814697,592
0,0,1,0,0,1,95,6,32.7750015258789,632
1,0,1,0,1,1,74.2900009155273,8.5,10.3999996185303,527
1,0,0,0,1,1,80,7.21999979019165,20.2000007629395,668
0,0,1,0,1,1,75,7.59999990463257,18.6000003814697,586
0,0,1,0,0,1,73,2,21.1700000762939,568
1,0,1,0,0,1,80,6.97499990463257,25.2000007629395,649
1,0,1,0,0,1,85,8.25,21.6749992370605,522
1,0,1,0,1,1,95,5.625,30.3999996185303,622
1,0,1,0,0,1,80,8.125,12,513
1,0,1,0,0,1,80,8.5,20.3999996185303,555
1,0,1,0,0,1,87.1900024414063,8.5,27.8999996185303,628
0,0,1,0,0,1,80,6.69999980926514,24.0799999237061,594
1,0,0,0,1,1,80,6.625,24.7999992370605,752
0,0,1,0,0,0,41.5099983215332,7.98999977111816,11,586
0,0,1,0,1,1,69.6399993896484,6.125,17.5499992370605,586
1,0,1,0,0,1,70,7.125,21.3500003814697,537
1,0,0,0,0,1,80,7.125,19.6000003814697,639
1,0,0,0,0,1,78.2600021362305,6.875,18,653
1,0,0,0,0,1,80,4,18.7199993133545,677
1,0,0,0,1,1,78.6600036621094,7.75,18.7199993133545,660
1,0,0,0,1,1,90,2,41.8499984741211,655
1,0,1,0,0,1,75,8.94999980926514,21.375,566
1,0,1,0,0,1,91.5100021362305,8.5,22.4200000762939,633
1,0,1,0,0,1,90,7.75,21.6000003814697,608
0,0,1,0,1,1,80,5.75,19.2000007629395,637
1,0,0,0,0,1,80,6.5,21.2000007629395,658
1,0,0,0,0,1,80,5.5,20,696
1,0,0,0,0,1,79.7600021362305,6.625,26.3199996948242,632
0,0,1,0,0,1,79.1800003051758,5.75,19.3999996185303,541
1,0,0,0,1,1,94.7600021362305,6.25,23.6900005340576,755
0,0,1,0,0,1,61.4799995422363,2,15,539
1,0,1,0,1,1,70,6.19799995422363,24.5,653
1,0,1,0,0,1,78.9199981689453,5.49300003051758,17.6000003814697,661
1,0,1,0,0,1,72.9899978637695,7,56.2000007629395,557
1,0,1,0,0,1,80,8.35000038146973,18,615
1,0,1,0,0,1,82.6100006103516,8.25,38,593
1,0,1,0,1,1,70,7.75,21,681
1,0,1,0,0,1,81.8099975585938,8.44999980926514,32.7249984741211,534
1,0,1,0,1,1,58.0800018310547,6.5,15.1000003814697,674
1,0,1,0,0,1,70,7.98999977111816,29.75,629
0,0,1,0,0,0,32.1599998474121,7,8.19999980926514,591
1,0,1,0,0,1,80,7.69000005722046,18.3999996185303,606
0,0,1,0,1,1,55.9099998474121,6.84999990463257,12.3000001907349,607
1,0,1,0,0,1,70,6.98999977111816,15.0500001907349,642
0,0,1,0,0,1,85,2,20.3150005340576,624
1,0,1,0,1,1,83.3300018310547,6.73999977111816,20,686
1,0,0,0,1,1,79.9700012207031,6.3899998664856,18.7933006286621,687
1,0,1,0,0,1,92.5999984741211,7.25,25.6499996185303,629
1,0,1,0,0,1,79.129997253418,7.5,18.2000007629395,627
1,0,1,0,0,1,95,8,22.3250007629395,659
0,0,1,0,0,1,90,9.44999980926514,20.8799991607666,633
1,0,1,0,0,1,49.1199989318848,7.19999980926514,14,680
1,0,1,0,0,1,57.1399993896484,8.5,20,675
1,0,1,0,0,1,65,8.94999980926514,22.4249992370605,525
1,0,0,1,1,0,19.8999996185303,9.89999961853027,7.76000022888184,705
0,0,0,1,1,0,9.65999984741211,10.8999996185303,1.69000005722046,777
0,0,1,1,1,0,27.2700004577637,10.25,6,687
1,0,1,1,1,0,11.6700000762939,8,3.5,626
0,0,0,1,0,0,6.07999992370605,8.25,1.60000002384186,757
1,0,0,1,1,0,14.9499998092651,10.625,3.28929996490479,629
0,0,0,1,1,0,14.8199996948242,7.625,3.86879992485046,802
0,0,0,1,1,0,20,7.625,6.26000022888184,776
0,0,0,1,1,0,9.98999977111816,7.125,2.99640011787415,707
1,0,0,1,1,0,10,10.75,3.09999990463257,796
1,0,0,1,1,0,13.5,8.5,4.41450023651123,730
0,0,0,1,1,0,11.4300003051758,9.875,4.40000009536743,720
0,0,0,1,1,0,9.96000003814697,7.5,2.63000011444092,808
0,0,0,1,1,0,14.6899995803833,2,5.43489980697632,728
1,0,1,1,1,0,36.0699996948242,8.82499980926514,11,662
0,0,0,1,1,0,10,7.75,3.49990010261536,793
1,0,1,1,0,0,15.4899997711182,8.5,5.5,658
0,0,1,1,0,0,30.6100006103516,6.5,7.5,774
1,0,1,1,1,0,32.8699989318848,7.875,6.77059984207153,637
0,0,1,1,0,0,5.88000011444092,7,1.5,658
1,0,1,1,0,0,11.6700000762939,6.5,3.5,746
0,0,0,1,1,0,15,11.75,5.32499980926514,677
0,0,1,1,0,0,23.0799999237061,6.875,6,738
1,0,1,1,1,0,14.9399995803833,7.375,4.59999990463257,742
1,0,1,1,1,0,15,9.25,4.24499988555908,653
0,0,1,1,1,0,10,11.875,2.90000009536743,620
1,0,1,1,1,0,12.3299999237061,5.625,4.15999984741211,711
0,0,1,1,1,0,25.8700008392334,6.75,8.14999961853027,668
1,0,1,1,1,0,24.7900009155273,7,5.94999980926514,659
1,0,1,1,1,0,29.0599994659424,6.625,7.0612998008728,650
0,0,1,1,1,0,29.4799995422363,6.75,5.09999990463257,771
0,0,1,1,0,0,9.10999965667725,6.5,3.21650004386902,683
1,0,1,1,1,0,18.0499992370605,8.75,7.40000009536743,692
0,0,1,1,1,0,38.2000007629395,7.125,8.89999961853027,728
0,0,1,1,1,0,9.73999977111816,8.875,2.65000009536743,706
1,0,1,1,1,0,9.73999977111816,8.875,2.65000009536743,706
1,0,0,1,1,0,19.9200000762939,8.75,4.98000001907349,740
1,0,0,1,1,0,20,8.75,4.30000019073486,790
0,0,1,1,1,0,19.1599998474121,8.125,4.69500017166138,674
0,0,0,1,1,0,15,7.5,6.47629976272583,708
0,0,1,1,1,0,13.0600004196167,8,3.20000004768372,677
1,0,0,1,1,0,9.4399995803833,8.125,3.53940010070801,791
1,0,0,1,1,0,14.3299999237061,7.25,5.58690023422241,790
0,0,0,1,1,0,20,9.25,4.59999990463257,750
0,0,1,1,1,0,14.9799995422363,8,3.4300000667572,701
0,0,0,1,1,0,9.97000026702881,7.125,2.85229992866516,785
0,0,0,1,1,0,16.8600006103516,9,4.30000019073486,696
0,0,1,1,1,0,10,8.125,8,715
0,0,0,1,1,0,10,7.5,2.46000003814697,751
0,0,0,1,1,0,14.7799997329712,9,5.32000017166138,694
0,0,0,1,1,0,19.4300003051758,8.125,6.11999988555908,780
0,0,1,1,1,0,7.21999979019165,7.75,2.59999990463257,750
1,0,0,1,1,0,20,9.375,5.29899978637695,776
0,0,1,1,1,0,30.9400005340576,6.375,15.5023002624512,707
0,0,1,1,0,0,8.96000003814697,6.625,3,760
1,0,1,1,0,0,25.5799999237061,6.5,5.5,673
0,0,1,1,1,0,25.6100006103516,6,9.5,691
0,0,1,1,0,0,11.1300001144409,6.75,3.15000009536743,705
0,0,1,1,1,0,19.7900009155273,5.875,8.22999954223633,772
1,0,1,1,1,0,14.75,6.75,3.20000004768372,703
0,0,1,1,0,0,12.3000001907349,5.5,3.84999990463257,770
0,0,1,1,1,0,14.1999998092651,6.75,5,719
0,0,1,1,0,0,21.2999992370605,6.625,4.90000009536743,726
0,0,1,1,1,0,25,7.125,5,698
1,0,1,1,1,0,15,7.875,4.19999980926514,688
1,0,1,1,1,0,15.25,7.125,4.5,692
1,0,1,1,1,0,18.2600002288818,9.375,12,703
1,0,1,1,1,0,12.289999961853,6.5,5.12470006942749,795
1,0,1,1,1,0,14.4300003051758,9.625,3.82500004768372,647
0,0,0,1,1,0,19.4099998474121,10.375,7.30000019073486,777
1,0,0,1,1,0,14.1000003814697,8.375,5.78039979934692,706
0,0,1,1,1,0,8.23999977111816,8.375,2.24000000953674,663
0,0,0,1,1,0,19.9899997711182,10,7.49499988555908,776
0,0,1,1,1,0,14.289999961853,8.25,5,750
1,0,0,1,1,0,19.8500003814697,10,5.3600001335144,748
0,0,1,1,1,0,11.0799999237061,8.125,4.09999990463257,759
0,0,1,1,1,0,17.9099998474121,9,6,621
0,0,1,1,0,0,7.19999980926514,7.375,1.79999995231628,689
0,0,1,1,0,0,9.34000015258789,8.125,5.19999980926514,696
0,0,1,1,0,0,24.5300006866455,10.375,9.19999980926514,691
0,0,1,1,1,0,9.46000003814697,6.875,4.03999996185303,691
0,0,1,1,0,0,14.9300003051758,7.25,5,760
0,0,0,1,1,0,19.9899997711182,10,5.19799995422363,765
0,0,1,1,1,0,19.9300003051758,7.82499980926514,5.5,702
1,0,1,1,1,0,29.4899997711182,6.875,8.69999980926514,692
0,0,1,1,1,0,20.0699996948242,8.75,5.41949987411499,691
1,0,1,1,0,0,7.78999996185303,6.75,6,707
0,0,1,1,0,0,20,7.375,4,727
0,0,1,1,0,0,10.9099998474121,7.125,3,710
0,0,1,1,1,0,32.7900009155273,7.5,8.10000038146973,714
1,0,1,1,1,0,21.3899993896484,7.625,7.69999980926514,683
0,0,0,1,1,0,20,12,4.19999980926514,755
0,0,1,1,1,0,16.3600006103516,7.625,4.5,771
0,0,0,1,1,0,9.39000034332275,9.625,2.29999995231628,663
1,0,1,1,1,0,33.9000015258789,6.5,10,747
0,0,1,1,0,0,22.0499992370605,7.625,6.17399978637695,665
1,0,1,1,0,0,19.1200008392334,7.125,6.5,633
0,0,1,1,0,0,8.25,7.375,3.0699999332428,795
0,0,1,1,0,0,8.25,7.375,3.0699999332428,795
1,0,0,1,1,0,18.7000007629395,7.875,3.46000003814697,805
1,0,0,1,1,0,19.2099990844727,10,5.57000017166138,723
0,0,1,1,1,0,11.3299999237061,7.375,3.5,736
1,0,1,1,0,0,7.71000003814697,7.5,2.21650004386902,714
0,0,1,1,1,0,14.289999961853,7.75,4.40000009536743,730
0,0,0,1,1,0,10,10.5,3.6010000705719,666
0,0,1,1,1,0,17.8700008392334,6,5.19999980926514,711
1,0,1,1,1,0,6,10.75,1.64999997615814,670
0,0,1,1,1,0,20,8.125,20,714
0,0,0,1,1,0,9.9399995803833,8.75,6.16499996185303,724
0,0,1,1,1,0,40.7299995422363,8.125,11.1999998092651,687
0,0,1,1,0,0,9.76000022888184,9.94999980926514,4,665
0,0,0,1,1,0,20,9.875,4.7979998588562,745
1,0,0,1,1,0,9.96000003814697,8.94999980926514,2.63000011444092,777
0,0,0,1,0,0,20,10.625,3.83999991416931,728
1,0,1,1,0,0,15.7200002670288,8.49899959564209,7.5,676
0,0,0,1,1,0,10,9.69999980926514,3.39000010490417,702
0,0,1,1,1,0,15,7.125,3.90000009536743,691
1,0,1,1,1,0,39.5999984741211,7.375,20,747
0,0,1,1,0,0,15,10.875,3.75,649
0,0,1,1,1,0,17.5699996948242,7.875,6.5,696
0,0,1,1,0,0,31.2700004577637,9.75,8.60000038146973,756
0,0,1,1,1,0,7.69000005722046,8.875,2.00009989738464,638
0,0,1,1,0,0,13.3299999237061,7.375,7,751
0,0,1,1,1,0,12.0699996948242,7.375,3.5,771
0,0,1,1,1,0,25.8199996948242,7.375,7.09999990463257,730
0,0,1,1,1,0,19.3199996948242,6.875,6.26000022888184,761
0,0,1,1,1,0,16.8299999237061,5.625,6.90000009536743,735
0,0,1,1,0,0,17.0499992370605,9.125,7.67460012435913,719
1,0,0,1,0,0,19.1900005340576,8.625,4.05000019073486,738
0,0,0,1,1,0,8.47000026702881,8.125,6.09999990463257,770
