"absent","aide","black","boy","freelunch","id","mathscore","readscore","regular","schid","schrural","schurban","small","tchexper","tchid","tchmasters","tchwhite","totalscore","white_asian"
3,0,0,0,0,13912,547,467,0,169229,0,0,1,16,16922906,0,0,1014,1
3,0,0,1,0,13913,468,468,0,169229,0,0,1,16,16922906,0,0,936,1
3,1,0,0,0,13915,547,468,0,169219,0,0,0,18,16921903,0,1,1015,1
10,1,1,0,1,13917,626,545,0,244780,0,1,0,24,24478001,1,1,1171,0
13,0,1,0,0,13918,434,400,0,244818,0,1,1,10,24481802,1,0,834,0
4,0,0,1,0,13919,468,442,1,169280,0,0,0,13,16928002,1,1,910,1
10,0,1,1,0,13920,494,440,1,244818,0,1,0,10,24481801,0,0,934,0
13,0,0,0,0,13921,520,442,0,262937,0,0,1,18,26293703,1,1,962,1
8,0,1,1,1,13922,473,433,0,244799,0,0,1,5,24479903,0,0,906,0
6,0,0,1,0,13924,500,453,0,169280,0,0,1,12,16928001,1,1,953,1
9,0,1,0,1,13925,494,448,1,244755,0,1,0,11,24475501,0,1,942,0
1,0,1,0,1,13926,494,410,0,244774,0,1,1,2,24477404,0,1,904,0
12,1,1,1,1,13927,463,410,0,244728,0,1,0,6,24472802,0,0,873,0
2,0,1,1,1,13928,444,414,1,244774,0,1,0,6,24477405,0,0,858,0
6,1,1,1,1,13929,412,413,0,244755,0,1,0,7,24475502,0,1,825,0
2,0,1,1,1,13930,489,445,1,244755,0,1,0,1,24475504,0,0,934,0
2,1,1,1,1,13931,444,407,0,244774,0,1,0,0,24477401,0,1,851,0
0,0,1,1,0,13932,478,433,1,169231,0,1,0,3,16923103,1,0,911,0
5,1,1,0,1,13933,449,398,0,169231,0,1,0,9,16923101,0,1,847,0
10,1,0,1,0,13934,536,538,0,262937,0,0,0,16,26293701,0,1,1074,1
11,1,1,1,1,13935,423,390,0,244723,0,1,0,17,24472301,1,1,813,0
19,0,0,1,0,13936,473,428,1,209510,1,0,0,8,20951001,1,0,901,1
37,1,1,0,1,13937,449,425,0,244764,0,1,0,1,24476401,0,0,874,0
4,0,1,0,1,13938,434,410,1,244796,0,1,0,11,24479602,1,0,844,0
13,1,0,0,0,13939,576,487,0,225585,1,0,0,13,22558504,1,1,1063,1
5,0,0,1,1,13940,559,433,1,201449,1,0,0,10,20144905,0,1,992,1
8,0,1,0,1,13942,392,390,0,244776,0,1,1,2,24477605,0,1,782,0
1,0,1,1,1,13943,429,395,0,244755,0,1,1,9,24475503,0,0,824,0
14,0,0,1,0,13944,478,424,0,221574,1,0,1,8,22157403,1,1,902,1
2,1,1,1,1,13945,478,445,0,244776,0,1,0,10,24477606,1,0,923,0
7,0,0,0,0,13947,484,440,0,166203,0,1,1,1,16620304,0,1,924,1
54,1,0,1,1,13948,444,410,0,169231,0,1,0,9,16923101,0,1,854,1
21,1,1,1,1,13949,405,419,0,244764,0,1,0,1,24476401,0,0,824,0
2,0,1,0,1,13950,434,408,0,244796,0,1,1,12,24479601,1,1,842,0
24,0,0,1,0,13951,429,425,1,225585,1,0,0,13,22558501,1,1,854,1
9,1,0,0,1,13952,478,463,0,257905,0,1,0,14,25790505,0,1,941,1
4,0,0,0,0,13953,547,500,0,169229,0,0,1,15,16922901,1,1,1047,1
0,0,1,1,1,13955,454,419,1,244818,0,1,0,10,24481801,0,0,873,0
3,0,0,1,0,13957,626,480,1,264945,0,0,0,3,26494503,0,1,1106,1
5,1,0,0,1,13958,463,411,0,169231,0,1,0,9,16923101,0,1,874,1
16,0,0,1,0,13959,494,437,1,169229,0,0,0,13,16922903,1,1,931,1
2,0,1,1,1,13963,434,410,1,244723,0,1,0,8,24472305,1,1,844,0
27,0,1,0,0,13964,473,400,1,244799,0,0,0,6,24479904,0,1,873,0
9,1,1,0,1,13966,626,443,0,244780,0,1,0,24,24478001,1,1,1069,0
7,0,1,1,0,13967,439,410,1,169231,0,1,0,3,16923103,1,0,849,0
4,0,1,0,1,13969,547,480,0,205492,0,0,1,3,20549204,0,1,1027,0
1,1,0,1,0,13973,513,433,0,170295,1,0,0,14,17029502,0,1,946,1
4,0,0,1,0,13975,536,485,1,201449,1,0,0,10,20144905,0,1,1021,1
3,1,1,0,1,13976,449,397,0,244839,0,0,0,21,24483902,0,0,846,0
12,1,0,1,0,13977,559,545,0,173312,1,0,0,13,17331203,0,1,1104,1
2,1,1,0,1,13979,468,433,0,244755,0,1,0,16,24475506,0,0,901,0
10,1,1,0,1,13980,434,411,0,244831,0,0,0,2,24483103,0,1,845,0
29,0,1,0,1,13981,444,395,1,244796,0,1,0,11,24479602,1,0,839,0
6,0,1,1,1,13984,513,431,0,244806,0,1,1,1,24480601,0,1,944,0
15,0,1,1,1,13988,405,398,0,244723,0,1,1,2,24472302,0,0,803,0
2,0,0,1,0,13990,536,507,1,173312,1,0,0,11,17331202,1,1,1043,1
23,0,0,0,1,13991,459,472,1,173312,1,0,0,11,17331202,1,1,931,1
4,1,1,1,1,13993,478,503,0,244774,0,1,0,0,24477401,0,1,981,0
12,0,1,0,1,13994,520,442,1,244755,0,1,0,11,24475501,0,1,962,0
35,0,0,1,1,13995,434,413,1,112038,0,1,0,6,11203802,1,1,847,1
6,0,1,0,1,13996,459,419,0,244708,0,1,1,14,24470801,0,1,878,0
7,0,0,0,1,13998,454,424,1,218562,0,1,0,0,21856204,0,1,878,1
3,1,1,0,1,13999,468,460,0,244755,0,1,0,16,24475506,0,0,928,0
0,1,1,1,1,14000,444,422,0,244755,0,1,0,16,24475506,0,0,866,0
5,0,0,0,0,14001,536,476,1,180344,0,1,0,5,18034401,0,1,1012,1
4,0,0,0,0,14002,489,467,0,180344,0,1,1,13,18034404,1,1,956,1
10,1,1,0,0,14003,513,448,0,244799,0,0,0,10,24479901,1,1,961,0
11,0,0,0,1,14005,528,538,0,203457,1,0,1,15,20345703,0,1,1066,1
9,1,1,0,1,14006,478,436,0,169229,0,0,0,12,16922907,1,1,914,0
7,1,1,1,0,14007,506,419,0,244839,0,0,0,21,24483902,0,0,925,0
20,0,0,1,0,14008,559,461,0,244801,0,0,1,20,24480104,1,1,1020,1
31,0,0,1,1,14010,434,407,1,203452,1,0,0,11,20345202,0,1,841,1
18,0,0,0,1,14012,484,450,1,203457,1,0,0,12,20345701,1,1,934,1
11,0,0,0,0,14013,536,467,1,169219,0,0,0,12,16921902,1,1,1003,1
12,0,1,0,1,14016,454,422,1,244727,0,0,0,4,24472702,0,1,876,0
18,0,0,1,1,14017,449,413,1,203452,1,0,0,11,20345202,0,1,862,1
11,1,0,0,0,14018,559,472,0,203457,1,0,0,9,20345702,1,1,1031,1
11,1,1,0,1,14019,489,456,0,244796,0,1,0,3,24479604,0,0,945,0
8,0,1,0,1,14020,468,422,0,244764,0,1,1,13,24476402,1,0,890,0
2,0,1,1,1,14021,412,408,0,244764,0,1,1,13,24476402,1,0,820,0
5,1,1,0,1,14022,500,445,0,244774,0,1,0,1,24477403,0,1,945,0
2,0,1,0,1,14024,454,422,0,244799,0,0,1,5,24479903,0,0,876,0
24,0,1,0,0,14025,478,418,1,264945,0,0,0,3,26494503,0,1,896,0
0,0,1,0,1,14027,449,431,1,244708,0,1,0,2,24470803,0,1,880,0
12,0,0,0,0,14028,536,458,1,234628,1,0,0,8,23462805,0,1,994,1
6,0,1,1,1,14029,489,437,0,244796,0,1,1,12,24479601,1,1,926,0
10,0,1,0,0,14030,399,413,1,244728,0,1,0,15,24472803,1,0,812,0
2,1,0,0,0,14032,559,453,0,189378,1,0,0,5,18937803,1,1,1012,1
2,1,1,0,1,14033,547,463,0,244806,0,1,0,10,24480606,0,0,1010,0
9,0,1,1,1,14035,405,403,0,244776,0,1,1,6,24477601,1,1,808,0
20,0,0,1,1,14036,478,436,0,189378,1,0,1,2,18937802,0,1,914,1
3,0,1,0,1,14037,559,478,1,244806,0,1,0,12,24480604,0,0,1037,0
8,0,1,1,1,14040,559,458,0,244780,0,1,1,2,24478003,0,1,1017,0
2,0,1,1,1,14043,520,421,1,244839,0,0,0,1,24483901,0,1,941,0
21,1,0,0,1,14044,439,407,0,169231,0,1,0,9,16923101,0,1,846,1
12,1,0,1,0,14045,463,413,0,189396,1,0,0,12,18939603,0,1,876,1
10,1,0,0,0,14046,500,428,0,189396,1,0,0,12,18939603,0,1,928,1
13,0,0,1,0,14047,439,431,1,189382,0,0,0,15,18938202,0,1,870,1
5,1,1,1,1,14048,473,440,0,244755,0,1,0,16,24475506,0,0,913,0
1,0,0,0,0,14049,459,439,0,189378,1,0,1,2,18937802,0,1,898,1
4,0,0,0,0,14050,484,418,0,244801,0,0,1,20,24480104,1,1,902,1
2,0,0,1,0,14052,468,439,0,189378,1,0,1,2,18937802,0,1,907,1
11,1,0,1,1,14054,473,410,0,189396,1,0,0,12,18939603,0,1,883,1
0,0,1,0,1,14056,536,458,0,244780,0,1,1,2,24478003,0,1,994,0
1,1,1,0,1,14057,576,460,0,244806,0,1,0,10,24480606,0,0,1036,0
9,0,0,1,0,14058,513,450,0,264945,0,0,1,5,26494504,0,1,963,1
3,1,1,0,1,14059,489,460,0,244764,0,1,0,1,24476401,0,0,949,0
7,1,1,0,0,14060,454,413,0,244727,0,0,0,12,24472703,0,0,867,0
14,0,1,1,0,14061,500,443,0,244839,0,0,1,11,24483905,0,0,943,0
2,0,1,0,0,14062,547,465,1,244839,0,0,0,20,24483903,0,0,1012,0
7,0,1,0,0,14064,459,433,1,244806,0,1,0,0,24480603,0,0,892,0
11,0,0,1,0,14065,473,430,1,191411,1,0,0,13,19141103,1,1,903,1
13,1,1,0,1,14069,463,465,0,244796,0,1,0,3,24479604,0,0,928,0
7,1,1,0,1,14070,439,433,0,244755,0,1,0,16,24475506,0,0,872,0
3,0,0,0,1,14071,513,437,0,170295,1,0,1,2,17029503,0,1,950,1
3,1,1,1,1,14072,473,416,0,244776,0,1,0,10,24477606,1,0,889,0
2,1,1,1,1,14075,454,388,0,201449,1,0,0,12,20144902,1,1,842,0
8,1,0,0,0,14076,559,565,0,201449,1,0,0,7,20144904,1,1,1124,1
0,0,1,1,1,14077,392,400,1,201449,1,0,0,10,20144905,0,1,792,0
5,1,1,0,1,14078,494,421,0,201449,1,0,0,12,20144902,1,1,915,0
36,1,1,1,1,14080,444,398,0,169231,0,1,0,9,16923101,0,1,842,0
25,0,0,0,0,14081,494,433,0,203452,1,0,1,19,20345203,0,1,927,1
9,0,0,0,1,14082,449,430,1,203452,1,0,0,11,20345202,0,1,879,1
5,0,1,1,0,14083,473,440,0,244728,0,1,1,1,24472801,0,1,913,0
5,1,1,1,1,14084,449,427,0,205492,0,0,0,0,20549201,0,1,876,0
7,0,0,1,0,14086,500,437,1,205488,0,0,0,12,20548802,0,1,937,1
0,0,1,0,1,14088,500,456,1,244708,0,1,0,2,24470803,0,1,956,0
9,0,1,1,1,14089,405,382,1,244708,0,1,0,3,24470804,0,0,787,0
8,1,1,1,1,14090,559,507,0,244780,0,1,0,24,24478001,1,1,1066,0
0,1,1,0,1,14091,473,411,0,244697,0,1,0,22,24469704,1,1,884,0
11,0,1,1,1,14092,434,419,0,244697,0,1,1,1,24469702,0,1,853,0
6,1,1,1,1,14093,454,398,0,244774,0,1,0,0,24477401,0,1,852,0
0,1,0,0,0,14094,494,425,0,205491,0,0,0,17,20549104,0,1,919,1
17,0,1,1,1,14095,412,421,0,244697,0,1,1,1,24469702,0,1,833,0
9,0,1,1,0,14096,559,500,0,205492,0,0,1,3,20549204,0,1,1059,0
11,0,0,1,0,14097,454,416,1,205489,0,0,0,14,20548902,0,1,870,1
2,0,0,0,0,14098,528,467,0,161183,1,0,1,6,16118303,1,1,995,1
11,1,0,1,0,14099,520,461,0,212522,0,1,0,,21252201,0,0,981,1
9,1,1,0,0,14100,513,445,0,228606,1,0,0,8,22860601,1,1,958,0
10,1,0,0,0,14101,473,418,0,128079,1,0,0,8,12807902,0,1,891,1
38,0,0,0,0,14102,454,422,0,205491,0,0,1,15,20549102,0,1,876,1
8,0,0,1,1,14103,528,433,0,212522,0,1,1,17,21252204,1,1,961,1
19,1,1,0,1,14104,478,421,0,205492,0,0,0,0,20549201,0,1,899,0
8,0,0,0,0,14105,478,431,0,128068,1,0,1,12,12806801,1,1,909,1
6,0,1,0,1,14107,478,418,1,244727,0,0,0,4,24472702,0,1,896,0
10,0,0,1,0,14108,506,472,0,203452,1,0,1,19,20345203,0,1,978,1
13,0,0,0,0,14109,463,414,1,128076,0,0,0,8,12807602,0,1,877,1
18,1,0,1,1,14110,454,436,0,161183,1,0,0,10,16118304,1,1,890,1
6,0,0,0,0,14111,444,421,0,128076,0,0,1,0,12807601,0,1,865,1
1,0,1,1,1,14112,412,393,1,205490,0,1,0,12,20549003,0,1,805,0
9,1,0,1,1,14113,513,451,0,128079,1,0,0,8,12807902,0,1,964,1
2,0,1,1,1,14114,454,434,1,244736,0,1,0,0,24473602,0,1,888,0
11,1,1,1,1,14115,459,465,0,244806,0,1,0,20,24480602,0,0,924,0
24,1,0,1,0,14116,478,447,0,212522,0,1,0,,21252201,0,0,925,1
3,1,1,1,1,14117,429,414,0,244697,0,1,0,22,24469704,1,1,843,0
21,0,0,1,1,14119,463,431,1,161183,1,0,0,12,16118301,1,1,894,1
8,1,1,1,0,14120,463,425,0,244727,0,0,0,12,24472703,0,0,888,0
2,1,1,1,1,14121,454,461,0,244697,0,1,0,5,24469703,1,1,915,0
14,0,0,1,1,14122,454,407,1,128068,1,0,0,1,12806802,0,1,861,1
38,1,1,0,1,14123,423,395,0,244723,0,1,0,17,24472301,1,1,818,0
7,0,1,0,1,14124,536,439,1,244736,0,1,0,0,24473602,0,1,975,0
18,0,0,1,0,14125,434,421,1,208501,1,0,0,13,20850101,0,1,855,1
16,0,0,1,1,14126,429,419,0,208501,1,0,1,12,20850103,0,1,848,1
5,0,0,0,0,14127,576,532,1,208501,1,0,0,13,20850101,0,1,1108,1
14,0,0,1,0,14128,520,416,1,208503,1,0,0,8,20850301,1,1,936,1
0,0,0,1,0,14129,429,418,1,209510,1,0,0,8,20951001,1,0,847,1
9,1,0,1,0,14130,463,408,0,208503,1,0,0,3,20850303,1,1,871,1
1,1,1,0,0,14131,449,434,0,244727,0,0,0,12,24472703,0,0,883,0
1,1,0,0,0,14132,439,408,0,208503,1,0,0,3,20850303,1,1,847,1
4,0,0,1,0,14133,468,411,1,208503,1,0,0,8,20850301,1,1,879,1
3,1,0,1,0,14134,484,437,0,208501,1,0,0,12,20850102,1,1,921,1
2,0,1,0,1,14135,468,422,1,244755,0,1,0,24,24475505,0,0,890,0
29,0,1,0,1,14136,528,437,0,244708,0,1,1,14,24470801,0,1,965,0
5,0,0,1,1,14137,478,424,1,208503,1,0,0,8,20850301,1,1,902,1
8,1,0,0,1,14141,478,410,0,209510,1,0,0,3,20951002,0,1,888,1
0,1,0,1,0,14142,459,460,0,209510,1,0,0,13,20951003,0,1,919,1
11,0,0,0,0,14143,536,467,1,230612,1,0,0,6,23061203,1,1,1003,1
35,1,0,0,0,14144,528,514,0,209510,1,0,0,13,20951003,0,1,1042,1
4,0,1,1,1,14145,520,443,1,244736,0,1,0,0,24473602,0,1,963,0
6,0,1,1,1,14146,399,397,0,244776,0,1,1,6,24477601,1,1,796,0
14,0,0,1,1,14147,500,448,1,244818,0,1,0,10,24481801,0,0,948,1
17,1,0,1,1,14149,494,425,0,212522,0,1,0,,21252201,0,0,919,1
15,0,0,0,1,14150,528,440,1,212522,0,1,0,4,21252205,1,1,968,1
2,1,1,1,1,14153,429,422,0,244723,0,1,0,17,24472301,1,1,851,0
1,1,0,1,0,14154,459,428,0,212522,0,1,0,13,21252202,0,1,887,1
21,0,1,0,1,14155,423,408,0,244708,0,1,1,14,24470801,0,1,831,0
3,0,1,1,1,14156,478,425,1,244806,0,1,0,0,24480603,0,0,903,0
25,1,0,0,0,14157,528,448,0,193423,1,0,0,12,19342303,1,1,976,1
21,1,0,0,1,14159,513,411,0,193423,1,0,0,12,19342303,1,1,924,1
5,0,0,0,0,14160,576,478,1,215533,1,0,0,15,21553302,1,1,1054,1
1,0,1,0,0,14161,489,465,1,244799,0,0,0,6,24479904,0,1,954,0
13,1,0,1,0,14162,559,465,0,193423,1,0,0,12,19342303,1,1,1024,1
8,0,1,0,1,14163,459,458,1,244806,0,1,0,6,24480605,0,0,917,0
5,0,1,1,1,14164,520,478,0,244780,0,1,1,2,24478003,0,1,998,0
7,1,0,0,0,14165,506,455,0,193422,1,0,0,9,19342201,0,1,961,1
7,0,0,1,0,14166,454,461,1,193423,1,0,0,13,19342304,1,1,915,1
15,0,0,1,0,14167,494,445,1,193422,1,0,0,11,19342203,0,1,939,1
0,1,1,1,1,14169,412,413,0,244755,0,1,0,7,24475502,0,1,825,0
12,0,0,1,0,14171,536,448,0,159171,1,0,1,6,15917104,0,1,984,1
9,0,0,1,1,14172,520,487,1,159171,1,0,0,10,15917103,0,1,1007,1
25,0,0,1,0,14173,473,463,0,170295,1,0,1,1,17029504,0,1,936,1
19,0,1,0,1,14174,320,360,1,244697,0,1,0,6,24469701,1,1,680,0
4,0,0,1,0,14175,494,492,1,159171,1,0,0,16,15917105,1,1,986,1
9,1,0,0,1,14177,459,424,0,170295,1,0,0,14,17029502,0,1,883,1
13,0,0,0,0,14178,547,495,1,193422,1,0,0,11,19342203,0,1,1042,1
5,1,0,1,0,14182,459,453,0,169280,0,0,0,7,16928003,0,1,912,1
35,0,0,1,1,14183,412,410,1,159171,1,0,0,16,15917105,1,1,822,1
2,1,0,0,0,14184,463,436,0,159171,1,0,0,10,15917101,0,1,899,1
9,0,0,0,1,14185,520,442,0,159171,1,0,1,6,15917104,0,1,962,1
8,0,0,1,0,14186,478,436,0,159171,1,0,1,8,15917102,1,1,914,1
23,0,1,0,1,14187,434,411,0,244723,0,1,1,2,24472302,0,0,845,0
9,0,1,0,1,14189,513,447,0,159171,1,0,1,8,15917102,1,1,960,0
6,0,1,1,1,14190,384,393,1,244708,0,1,0,3,24470804,0,0,777,0
6,0,1,1,1,14192,405,393,1,244774,0,1,0,6,24477405,0,0,798,0
8,0,1,1,1,14193,434,397,0,244708,0,1,1,1,24470802,0,0,831,0
4,1,1,1,1,14194,489,416,0,159171,1,0,0,10,15917101,0,1,905,0
10,0,1,0,1,14195,478,425,1,244806,0,1,0,0,24480603,0,0,903,0
7,0,0,0,1,14196,520,453,1,215533,1,0,0,15,21553302,1,1,973,1
4,0,0,1,0,14197,484,393,1,159171,1,0,0,10,15917103,0,1,877,1
42,0,1,1,1,14198,423,398,1,244776,0,1,0,9,24477604,0,0,821,0
4,1,0,1,0,14199,489,425,0,180344,0,1,0,0,18034402,0,1,914,1
17,0,0,1,0,14200,500,443,1,215533,1,0,0,0,21553306,0,1,943,1
3,1,0,1,0,14201,484,451,0,180344,0,1,0,0,18034402,0,1,935,1
12,0,0,0,0,14202,528,490,0,159171,1,0,1,6,15917104,0,1,1018,1
3,0,1,1,1,14203,444,413,0,244697,0,1,1,14,24469705,0,0,857,0
12,0,0,1,1,14204,489,427,1,193423,1,0,0,13,19342304,1,1,916,1
4,0,0,1,1,14205,463,434,0,209510,1,0,1,15,20951005,0,1,897,1
8,1,0,1,1,14206,429,400,0,209510,1,0,0,3,20951002,0,1,829,1
4,1,0,1,0,14207,434,386,0,221571,1,0,0,7,22157105,0,1,820,1
7,1,0,1,0,14209,444,442,0,221574,1,0,0,8,22157402,1,1,886,1
2,1,0,0,0,14210,528,447,0,230612,1,0,0,6,23061201,0,1,975,1
6,0,0,1,0,14211,559,503,0,209510,1,0,1,15,20951005,0,1,1062,1
6,0,0,1,0,14212,459,434,1,221571,1,0,0,13,22157103,1,1,893,1
8,1,0,1,1,14213,478,428,0,230612,1,0,0,6,23061201,0,1,906,1
3,0,0,1,1,14214,463,397,1,221574,1,0,0,2,22157404,0,1,860,1
1,1,0,1,0,14215,494,538,0,209510,1,0,0,3,20951002,0,1,1032,1
7,1,0,1,0,14216,602,497,0,173312,1,0,0,13,17331203,0,1,1099,1
16,0,0,1,1,14217,473,410,1,228606,1,0,0,13,22860602,0,1,883,1
14,1,1,0,1,14219,418,414,0,244697,0,1,0,22,24469704,1,1,832,0
2,0,1,0,1,14221,489,442,1,180344,0,1,0,5,18034401,0,1,931,0
7,1,1,1,0,14223,405,405,0,228606,1,0,0,8,22860601,1,1,810,0
2,0,0,1,0,14224,463,411,0,180344,0,1,1,1,18034405,0,1,874,1
3,0,0,0,0,14225,576,467,0,228606,1,0,1,14,22860604,0,1,1043,1
10,0,0,1,1,14228,484,422,1,231616,1,0,0,20,23161603,0,1,906,1
7,0,0,0,0,14229,489,433,1,162184,1,0,0,4,16218401,0,1,922,1
8,1,0,0,1,14230,418,390,0,162184,1,0,0,5,16218402,1,1,808,1
6,1,1,1,0,14231,454,407,0,244831,0,0,0,2,24483103,0,1,861,0
3,1,0,1,0,14232,528,418,0,231616,1,0,0,12,23161601,0,1,946,1
11,1,1,0,1,14233,506,456,0,230612,1,0,0,6,23061201,0,1,962,0
13,0,1,1,1,14234,528,456,1,244806,0,1,0,6,24480605,0,0,984,0
10,0,0,0,0,14235,468,419,1,261927,1,0,0,11,26192704,1,1,887,1
18,0,0,0,0,14236,444,445,1,261927,1,0,0,13,26192702,1,1,889,1
1,1,1,1,1,14237,473,439,0,244755,0,1,0,16,24475506,0,0,912,0
37,0,0,0,0,14238,576,455,0,261927,1,0,1,3,26192703,0,1,1031,1
1,0,0,0,0,14239,576,483,1,176329,1,0,0,2,17632901,0,1,1059,1
9,0,0,0,1,14240,384,398,0,261927,1,0,1,3,26192703,0,1,782,1
26,0,1,0,1,14241,439,407,1,244818,0,1,0,10,24481801,0,0,846,0
7,0,0,0,0,14242,449,445,1,261927,1,0,0,13,26192702,1,1,894,1
18,1,1,1,0,14244,444,410,0,244799,0,0,0,10,24479901,1,1,854,0
16,0,0,0,0,14245,547,455,0,234628,1,0,1,10,23462804,1,1,1002,1
1,0,1,0,1,14246,520,416,0,244755,0,1,1,9,24475503,0,0,936,0
8,0,1,1,1,14248,513,456,0,244780,0,1,1,2,24478003,0,1,969,0
8,1,0,0,0,14250,449,442,0,212522,0,1,0,,21252201,0,0,891,1
,0,0,1,0,14251,473,419,0,216536,1,0,1,8,21653603,1,1,892,1
14,0,1,0,1,14253,468,411,0,244728,0,1,1,1,24472801,0,1,879,0
3,0,1,0,0,14255,500,436,1,244796,0,1,0,11,24479602,1,0,936,0
6,0,0,0,0,14257,576,480,1,244801,0,0,0,0,24480101,0,1,1056,1
10,1,1,1,0,14258,520,483,0,244727,0,0,0,1,24472704,0,0,1003,0
8,0,1,1,1,14259,468,421,1,244776,0,1,0,9,24477604,0,0,889,0
5,1,1,0,0,14260,513,433,0,244839,0,0,0,21,24483902,0,0,946,0
4,0,0,0,0,14261,528,458,1,244745,0,0,0,1,24474503,0,0,986,1
7,0,1,0,1,14263,449,416,0,244727,0,0,1,21,24472701,0,1,865,0
8,0,1,1,1,14264,439,410,1,244818,0,1,0,10,24481801,0,0,849,0
0,0,1,0,0,14265,489,428,0,244799,0,0,1,13,24479902,0,1,917,0
8,0,1,1,1,14267,423,393,1,244774,0,1,0,6,24477405,0,0,816,0
1,1,1,0,1,14268,463,421,0,244776,0,1,0,10,24477606,1,0,884,0
18,1,1,0,1,14269,489,470,0,244806,0,1,0,20,24480602,0,0,959,0
16,0,1,0,1,14270,412,400,0,244776,0,1,1,2,24477605,0,1,812,0
2,1,0,0,1,14271,489,465,0,168214,1,0,0,6,16821402,1,1,954,1
0,1,1,0,1,14273,478,407,0,244796,0,1,0,3,24479604,0,0,885,0
6,1,1,1,1,14274,439,428,0,244697,0,1,0,22,24469704,1,1,867,0
15,0,1,0,1,14275,473,470,1,244776,0,1,0,7,24477607,1,1,943,0
10,1,1,1,1,14276,484,414,0,244745,0,0,0,5,24474501,0,0,898,0
1,1,1,1,1,14277,494,402,0,244745,0,0,0,15,24474504,1,0,896,0
2,0,1,1,1,14279,506,433,0,244774,0,1,1,2,24477404,0,1,939,0
16,0,1,1,0,14280,439,410,1,169231,0,1,0,3,16923103,1,0,849,0
4,0,0,1,0,14281,500,427,0,244801,0,0,1,5,24480102,0,1,927,1
4,0,0,0,0,14282,536,416,0,208503,1,0,1,8,20850302,1,1,952,1
10,1,1,1,1,14284,473,470,0,244776,0,1,0,10,24477606,1,0,943,0
16,0,1,0,1,14285,576,472,1,244776,0,1,0,7,24477607,1,1,1048,0
6,0,0,0,1,14286,459,410,1,208503,1,0,0,8,20850301,1,1,869,1
32,0,0,1,0,14287,494,416,1,259915,1,0,0,5,25991503,1,1,910,1
8,0,1,1,1,14289,468,428,0,244806,0,1,1,11,24480607,0,1,896,0
7,0,0,1,0,14291,494,416,0,244801,0,0,1,20,24480104,1,1,910,1
7,0,1,0,1,14292,429,398,1,244723,0,1,0,8,24472305,1,1,827,0
7,1,1,1,1,14293,434,430,0,244776,0,1,0,5,24477603,0,0,864,0
14,0,1,0,0,14295,500,433,1,244806,0,1,0,0,24480603,0,0,933,0
8,0,1,1,1,14297,468,403,1,244745,0,0,0,1,24474503,0,0,871,0
3,0,1,1,0,14298,489,453,0,244839,0,0,1,11,24483905,0,0,942,0
18,1,1,0,1,14299,454,419,0,244755,0,1,0,16,24475506,0,0,873,0
0,1,1,1,1,14300,434,405,0,244723,0,1,0,6,24472304,0,1,839,0
4,0,1,0,1,14302,528,430,1,244727,0,0,0,4,24472702,0,1,958,0
2,0,1,1,1,14304,473,410,1,244727,0,0,0,4,24472702,0,1,883,0
10,0,1,0,1,14305,439,388,1,244708,0,1,0,2,24470803,0,1,827,0
4,0,0,0,0,14307,478,430,1,189378,1,0,0,17,18937801,1,1,908,1
7,0,1,0,1,14308,536,447,1,244806,0,1,0,6,24480605,0,0,983,0
6,0,1,1,1,14309,520,487,1,244806,0,1,0,12,24480604,0,0,1007,0
13,1,1,0,1,14313,463,437,0,244727,0,0,0,12,24472703,0,0,900,0
22,1,1,0,0,14314,478,414,0,244818,0,1,0,11,24481803,1,1,892,0
17,0,1,0,1,14315,484,421,0,244806,0,1,1,11,24480607,0,1,905,0
2,0,1,1,1,14316,449,434,1,244796,0,1,0,11,24479602,1,0,883,0
15,0,1,1,1,14318,444,421,0,244708,0,1,1,14,24470801,0,1,865,0
8,0,1,0,1,14319,405,408,0,244708,0,1,1,1,24470802,0,0,813,0
10,0,1,0,0,14320,439,442,1,244806,0,1,0,0,24480603,0,0,881,0
8,1,0,0,1,14322,489,419,0,209510,1,0,0,13,20951003,0,1,908,1
2,1,1,1,0,14323,500,451,0,244806,0,1,0,10,24480606,0,0,951,0
3,1,1,0,1,14324,463,408,0,244755,0,1,0,7,24475502,0,1,871,0
18,1,1,1,1,14325,444,405,0,244776,0,1,0,10,24477606,1,0,849,0
5,0,1,1,1,14326,412,433,1,244776,0,1,0,7,24477607,1,1,845,0
7,0,1,1,1,14327,399,411,1,244697,0,1,0,6,24469701,1,1,810,0
1,0,1,0,1,14328,489,514,0,244774,0,1,1,6,24477402,0,0,1003,0
25,1,1,1,1,14329,478,421,0,244831,0,0,0,2,24483103,0,1,899,0
1,1,1,1,1,14330,547,427,0,244736,0,1,0,11,24473601,0,1,974,0
13,1,1,0,1,14331,449,430,0,244776,0,1,0,5,24477603,0,0,879,0
4,1,1,1,0,14333,506,461,0,244806,0,1,0,20,24480602,0,0,967,0
1,0,1,1,1,14334,339,388,1,244697,0,1,0,6,24469701,1,1,727,0
11,0,1,1,1,14335,423,407,1,244799,0,0,0,6,24479904,0,1,830,0
36,0,1,0,1,14336,449,403,1,244755,0,1,0,11,24475501,0,1,852,0
26,0,1,0,1,14337,484,439,1,244728,0,1,0,15,24472803,1,0,923,0
8,0,1,1,1,14338,494,443,0,244723,0,1,1,2,24472302,0,0,937,0
